"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.onlinegamblingcanada.com/_next/static/chunks/23-4ba2cbf430395d8b.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,332","Wed, 12 Aug 2026 17:09:10 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/23-4ba2cbf430395d8b.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/_next/static/chunks/fd9d1056-be48aeae6e94b8d1.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,355","Wed, 12 Aug 2026 17:09:10 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/fd9d1056-be48aeae6e94b8d1.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/_next/static/chunks/polyfills-78c92fac7aa8fdd8.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,356","Wed, 12 Aug 2026 17:09:11 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/polyfills-78c92fac7aa8fdd8.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:11"
"https://www.onlinegamblingcanada.com/_next/static/chunks/231-d28521b9a1ca2868.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,245","Wed, 12 Aug 2026 17:09:11 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/231-d28521b9a1ca2868.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:11"
"https://www.onlinegamblingcanada.com/_next/static/chunks/main-app-f73cdb3bce740b12.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","462","462","462","0,068","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,281","Wed, 12 Aug 2026 17:09:12 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/main-app-f73cdb3bce740b12.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:12"
"https://www.onlinegamblingcanada.com/_next/static/chunks/webpack-889906d2d9470bce.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,235","Wed, 12 Aug 2026 17:09:13 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/webpack-889906d2d9470bce.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:12"
"https://www.onlinegamblingcanada.com/_next/static/chunks/app/page-6d5e94f090161744.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","702","702","702","0,104","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,197","Wed, 12 Aug 2026 17:09:13 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/app/page-6d5e94f090161744.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:13"
"https://www.onlinegamblingcanada.com/_next/static/chunks/app/sports-betting-understanding-the-basics/page-19315217c07c7d1d.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","242","242","242","0,036","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,188","Wed, 12 Aug 2026 17:09:13 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/app/sports-betting-understanding-the-basics/page-19315217c07c7d1d.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:13"
"https://www.onlinegamblingcanada.com/_next/static/chunks/app/games/page-76d33c54c3b0ffd2.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","242","242","242","0,036","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,190","Wed, 12 Aug 2026 17:09:13 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/app/games/page-76d33c54c3b0ffd2.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:13"
"https://www.onlinegamblingcanada.com/_next/static/chunks/app/crypto/page-658d370f73107660.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","702","702","702","0,104","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,186","Wed, 12 Aug 2026 17:09:13 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/app/crypto/page-658d370f73107660.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:13"
"https://www.onlinegamblingcanada.com/_next/static/chunks/app/casino/page-049c572daa800662.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","702","702","702","0,104","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,194","Wed, 12 Aug 2026 17:09:13 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/app/casino/page-049c572daa800662.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:13"
