"Address","Content Type","Status Code","Status","Indexability","Indexability Status","All Violations","Best Practice Violations","WCAG 2.0 A Violations","WCAG 2.0 AA Violations","WCAG 2.0 AAA Violations","WCAG 2.1 AA Violations","WCAG 2.2 AA Violations","PSI Request Status"
"https://www.onlinegamblingcanada.com/","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/news/alberta-igaming-launch-what-it-means-for-players","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/news/blackjack-strategy-guide-for-canadian-players","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/games/bingo","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/games/blackjack","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/news","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/cazimbo-sport","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/draftkings-casino","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/games/poker","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/news/nfl-2026-betting-guide-for-canadian-bettors","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/news/no-wagering-casino-bonuses-in-canada-explained","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/sports-betting/ontario","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/games/video-poker","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/contact","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/games/roulette","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/cazimbo-casino","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/campeonbet-sports","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/highroller-casino","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/sports-betting/alberta","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/campobet-sports","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/888casino","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/sports-betting","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/jackpotcity-casino","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/playojo-casino","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/draftkings-sport","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/about","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/reviews/betinia-sports","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/casino","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/games/slots","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/games","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/sports-betting-understanding-the-basics","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
"https://www.onlinegamblingcanada.com/news/crypto-casino-deposits-in-canada-a-practical-guide","text/html; charset=utf-8","200","OK","Indexable","","","","","","","","",""
