"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.onlinegamblingcanada.com/logos/cazimbo-sport.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,025","",""
"https://www.onlinegamblingcanada.com/logos/draftkings-sport.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,032","",""
"https://www.onlinegamblingcanada.com/logos/betinia-sports.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,032","",""
"https://www.onlinegamblingcanada.com/logos/highroller-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,036","",""
"https://www.onlinegamblingcanada.com/logos/riseofbets-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,158","",""
"https://www.onlinegamblingcanada.com/logos/draftkings-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,027","",""
"https://www.onlinegamblingcanada.com/logos/888casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,026","",""
"https://www.onlinegamblingcanada.com/logos/campobet-sports.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,171","",""
"https://www.onlinegamblingcanada.com/logos/cazimbo-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,032","",""
"https://www.onlinegamblingcanada.com/logos/campeonbet-sports.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,026","",""
"https://www.onlinegamblingcanada.com/logos/las-vegas-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,030","",""
"https://www.onlinegamblingcanada.com/logos/jackpotcity-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,030","",""
"https://www.onlinegamblingcanada.com/logos/lucky7even-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,074","",""
"https://www.onlinegamblingcanada.com/logos/playojo-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,028","",""
"https://www.onlinegamblingcanada.com/logos/888-poker-ontario.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,071","",""
"https://www.onlinegamblingcanada.com/logos/spin-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,028","",""
"https://www.onlinegamblingcanada.com/logos/neospin-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,024","",""
"https://www.onlinegamblingcanada.com/logos/betbeast-sport.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,026","",""
"https://www.onlinegamblingcanada.com/logos/bitkingz-casino.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0,071","",""
