"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.onlinegamblingcanada.com/","text/html; charset=utf-8","200","OK","Indexable","","Online Gambling Canada — Sportsbooks & Online Casinos Canada 2025","65","635","Discover top-rated online casinos and sportsbooks in Canada. Expert reviews, gambling news, and guides for safe, legal online betting.","134","827","online gambling canada,online casino canada,sports betting canada,best canadian casinos,casino bonuses canada,legal online betting canada","137","Top Legal Online Betting Sites for Canada 2025","46","Best Online Casinos in Canada","29","Online Gambling in Canada — Casinos, Sportsbooks & Poker","56","index, follow, max-image-preview:large","","","https://www.onlinegamblingcanada.com/","","","","","","129153","21615","21615","3,203","","1610","288","5,590","68,376","Normal","8,984","0","0","","164","55","0","100,000","95","37","0","10","10","0","","","","","b5fc7c8feff2e0fef1f29c23eb07a572","0,118","","","","","en-CA","1.1","","","","","","https://www.onlinegamblingcanada.com/","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/news/alberta-igaming-launch-what-it-means-for-players","text/html; charset=utf-8","200","OK","Indexable","","Alberta's iGaming Launch: What It Means for Players | Online Gambling Canada","76","704","Alberta has opened its regulated online gambling market to private operators. Here is what the new framework changes for Canadian players and how to bet safely.","160","1009","online gambling canada,online casino canada,sports betting canada,best canadian casinos,casino bonuses canada,legal online betting canada","137","Alberta's iGaming Launch: What It Means for Players","51","From a single site to a competitive market","42","Why regulation matters for your bankroll","40","index, follow, max-image-preview:large","","","https://www.onlinegamblingcanada.com/news/alberta-igaming-launch-what-it-means-for-players","","","","","","49637","10108","10108","1,498","","1076","139","7,741","65,473","Normal","16,528","1","1","","3","3","0","5,450","66","25","0","0","0","0","","","","","f5e9b58803d82a5e4ed68dbeb6d3bbf","0,095","","","","","en-CA","1.1","","","","","","https://www.onlinegamblingcanada.com/news/alberta-igaming-launch-what-it-means-for-players","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/news/blackjack-strategy-guide-for-canadian-players","text/html; charset=utf-8","200","OK","Indexable","","Blackjack Strategy Guide for Canadian Players | Online Gambling Canada","70","647","A clear blackjack strategy guide for Canadian players: how basic strategy works, which bets to avoid, and how to lower the house edge on every hand.","148","922","online gambling canada,online casino canada,sports betting canada,best canadian casinos,casino bonuses canada,legal online betting canada","137","Blackjack Strategy Guide for Canadian Players","45","Why blackjack rewards strategy","30","Basic strategy: the foundation","30","index, follow, max-image-preview:large","","","https://www.onlinegamblingcanada.com/news/blackjack-strategy-guide-for-canadian-players","","","","","","50295","10295","10295","1,526","","1193","156","7,647","80,222","Easy","16,652","1","1","","4","4","0","7,270","66","27","0","0","0","0","","","","","33009412e9aa5c97000c41169e8eab54","0,127","","","","","en-CA","1.1","","","","","","https://www.onlinegamblingcanada.com/news/blackjack-strategy-guide-for-canadian-players","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/_next/static/chunks/23-4ba2cbf430395d8b.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,332","Wed, 12 Aug 2026 17:09:10 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/23-4ba2cbf430395d8b.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/games/bingo","text/html; charset=utf-8","200","OK","Indexable","","Best Online Bingo Sites for Canadians 2025 | Online Gambling Canada","67","621","A social, low-stakes favourite. Discover the best rooms, chat games and jackpot bingo for Canadians.","100","624","online gambling canada,online casino canada,sports betting canada,best canadian casinos,casino bonuses canada,legal online betting canada","137","Best Online Bingo Sites for Canadians 2025","42","Where to play bingo in Canada","29","","0","index, follow, max-image-preview:large","","","https://www.onlinegamblingcanada.com/games/bingo","","","","","","49343","8088","8088","1,199","","192","36","5,333","68,353","Normal","5,703","1","1","","169","55","0","100,000","68","25","0","3","3","0","","","","","f0f4104b6a142a04ecbb4e8ebb4064cd","0,462","","","","","en-CA","1.1","","","","","","https://www.onlinegamblingcanada.com/games/bingo","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/_next/static/chunks/fd9d1056-be48aeae6e94b8d1.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,355","Wed, 12 Aug 2026 17:09:10 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/_next/static/chunks/fd9d1056-be48aeae6e94b8d1.js?dpl=dpl_Ehp7b1UDjLjutcowjrX6zNdvYFoX","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/reviews","text/html; charset=utf-8","200","OK","Indexable","","Independent Online Casino & Sportsbook Reviews (2025) | Online Gambling Canada","78","740","Independent, expert reviews and ratings of online casinos and sportsbooks for Canadian players — covering licensing, payouts, games, support and security.","154","964","online gambling canada,online casino canada,sports betting canada,best canadian casinos,casino bonuses canada,legal online betting canada","137","Online Sportsbook & Casino Reviews","34","","0","","0","index, follow, max-image-preview:large","","","https://www.onlinegamblingcanada.com/reviews","","","","","","124872","14209","14209","2,106","","644","143","4,503","71,292","Fairly Easy","4,501","1","0","","195","55","0","100,000","103","38","0","13","13","0","","","","","541c42c0b1fd76a1cf6a15c8c81cad72","0,481","","","","","en-CA","1.1","","","","","","https://www.onlinegamblingcanada.com/reviews","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/logos/cazimbo-sport.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,025","Wed, 12 Aug 2026 15:07:24 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/logos/cazimbo-sport.png","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/logos/draftkings-sport.png","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,032","Wed, 12 Aug 2026 15:07:24 GMT","","","","","1.1","","","","","","https://www.onlinegamblingcanada.com/logos/draftkings-sport.png","2026-08-12 20:09:10"
"https://www.onlinegamblingcanada.com/games/blackjack","text/html; charset=utf-8","200","OK","Indexable","","The Basics of Blackjack | Online Gambling Canada","48","445","Master basic strategy to bring blackjack’s house edge down to under 1% — one of the best odds in any casino.","108","676","online gambling canada,online casino canada,sports betting canada,best canadian casinos,casino bonuses canada,legal online betting canada","137","The Basics of Blackjack","23","Where to play blackjack in Canada","33","","0","index, follow, max-image-preview:large","","","https://www.onlinegamblingcanada.com/games/blackjack","","","","","","49516","8120","8120","1,203","","197","37","5,324","75,604","Fairly Easy","5,711","1","1","","173","55","0","100,000","68","25","0","3","3","0","","","","","bf77039bfc77db2b91502ed271d535ca","0,387","","","","","en-CA","1.1","","","","","","https://www.onlinegamblingcanada.com/games/blackjack","2026-08-12 20:09:10"
